语料ID,文本,产品名称,年份,产品ID,情感得分,出现频次,产品热度总分,产品热度,产品类型判断文本,产品类型
景区评论-1460,月 号 全家 自驾游 中国 第一 滩 沙滩 海水 算 挺 干净 停车场 次 收费 一次 元 停车场 保安 态度 极差 不知 哪来 自信 自我感觉 比较 优越 沙滩 旁边 冲淡 水浴 店铺 冷水 元 一位 热水 元 一位 很多 人要 排队 走远 一点 沙滩 入口 图 这家 冷水 元 一位 热水 元 一位 两个 小孩 两个 热水 加 一包 洗发水 共 支付 元 店铺 老板娘 态度 极其 恶劣 只顾 收钱 收 钱 之后 刚 问 价格 问 三四次 回答 小孩 湿 身上 岸 之后 感觉 比较 冷 进去 找 不到 热水 间 找 老板娘 说 没 给钱 先 说 明明 慢吞吞 带 进去 马上 走 热水 不了 跑出去 找 慢吞吞 进来 一个 人帮 两个 小孩 洗头 冲凉 半小时 不为过 帮 没有 分钟 有人 排队 赶人 后来 两个 小孩 一个 花洒 浴间 设施 简陋 没有 门 一块 遮不住 布不分 男女 小孩 洗洗 大人 千万 不能 洗 一个 小孩 没有 带 衣服 我妈 车上 衣服 进去 后来 个人 一起 老板娘 乡下 话 嫌弃 说 一句 不用 钱 个人 说 句 两个 大人 帮 两个 小孩 洗澡 穿衣服 难免会 身水身 汗 想 老板娘 说 这种 鬼 地方 送给 不会 生意 不能 做 旅游区 只想 做 一次性 生意 样子 很快 会 倒闭 洗完 澡去 吃饭 知道 那家 店铺 里面 免费 洗澡 单独 洗浴 间 冷热水 餐厅 出品 不错 服务态度 挺 一天 愉快 烟消云散,中国第一滩旅游度假区,2019,ID8537,-0.026066350710900472,23,68.9478672985782,0.00023184945674807993,景区评论-1460 月 号 全家 自驾游 中国 第一 滩 沙滩 海水 算 挺 干净 停车场 次 收费 一次 元 停车场 保安 态度 极差 不知 哪来 自信 自我感觉 比较 优越 沙滩 旁边 冲淡 水浴 店铺 冷水 元 一位 热水 元 一位 很多 人要 排队 走远 一点 沙滩 入口 图 这家 冷水 元 一位 热水 元 一位 两个 小孩 两个 热水 加 一包 洗发水 共 支付 元 店铺 老板娘 态度 极其 恶劣 只顾 收钱 收 钱 之后 刚 问 价格 问 三四次 回答 小孩 湿 身上 岸 之后 感觉 比较 冷 进去 找 不到 热水 间 找 老板娘 说 没 给钱 先 说 明明 慢吞吞 带 进去 马上 走 热水 不了 跑出去 找 慢吞吞 进来 一个 人帮 两个 小孩 洗头 冲凉 半小时 不为过 帮 没有 分钟 有人 排队 赶人 后来 两个 小孩 一个 花洒 浴间 设施 简陋 没有 门 一块 遮不住 布不分 男女 小孩 洗洗 大人 千万 不能 洗 一个 小孩 没有 带 衣服 我妈 车上 衣服 进去 后来 个人 一起 老板娘 乡下 话 嫌弃 说 一句 不用 钱 个人 说 句 两个 大人 帮 两个 小孩 洗澡 穿衣服 难免会 身水身 汗 想 老板娘 说 这种 鬼 地方 送给 不会 生意 不能 做 旅游区 只想 做 一次性 生意 样子 很快 会 倒闭 洗完 澡去 吃饭 知道 那家 店铺 里面 免费 洗澡 单独 洗浴 间 冷热水 餐厅 出品 不错 服务态度 挺 一天 愉快 烟消云散,景区
景区评论-1451,习惯 下午 四点 左右 过去 太阳 猛烈 先 海边 游玩 我累 大排档 吃 海鲜,中国第一滩旅游度假区,2019,ID8528,-0.029411764705882353,23,68.94117647058823,0.00023182695764991417,景区评论-1451 习惯 下午 四点 左右 过去 太阳 猛烈 先 海边 游玩 我累 大排档 吃 海鲜,景区
酒店评论-1314,安静,茂名诚荟酒店,2019,ID7298,0.3333333333333333,22,66.66666666666667,0.00022417851422346652,酒店评论-1314 安静,酒店
酒店评论-1239,环境 很棒 轻奢 简约 风,茂名诚荟酒店,2019,ID7223,0.3333333333333333,22,66.66666666666667,0.00022417851422346652,酒店评论-1239 环境 很棒 轻奢 简约 风,酒店
酒店评论-1326,卫生 干净,茂名诚荟酒店,2019,ID7310,0.25,22,66.5,0.00022361806793790785,酒店评论-1326 卫生 干净,酒店
景区评论-1122,长城站 规模 挺大 到达 容易,中国南极长城站,2018,ID8199,0.18181818181818182,22,66.36363636363636,0.0002231595209769962,景区评论-1122 长城站 规模 挺大 到达 容易,景区
酒店评论-1004,舒服 态度 不错,茂名诚荟酒店,2018,ID6988,0.16666666666666666,22,66.33333333333333,0.00022305762165234917,酒店评论-1004 舒服 态度 不错,酒店
景区评论-1084,中国南极长城站 真的 很棒 看看,中国南极长城站,2018,ID8161,0.16666666666666666,22,66.33333333333333,0.00022305762165234917,景区评论-1084 中国南极长城站 真的 很棒 看看,景区
酒店评论-1103,隔音 很差 卫生,茂名诚荟酒店,2019,ID7087,0.14285714285714285,22,66.28571428571429,0.00022289749414218957,酒店评论-1103 隔音 很差 卫生,酒店
酒店评论-1223,环境 不错 适合 出差 旅游,茂名诚荟酒店,2019,ID7207,0.14285714285714285,22,66.28571428571429,0.00022289749414218957,酒店评论-1223 环境 不错 适合 出差 旅游,酒店
景区评论-1059,长城站 回程 最后 一站 本来 应该 第一天 登陆 天气 原因 一直 拖到 最后 遇到 两个 巨大 风暴 风险 船长 探险队 长 决定 一下 长城站 非常 值得,中国南极长城站,2018,ID8136,0.14285714285714285,22,66.28571428571429,0.00022289749414218957,景区评论-1059 长城站 回程 最后 一站 本来 应该 第一天 登陆 天气 原因 一直 拖到 最后 遇到 两个 巨大 风暴 风险 船长 探险队 长 决定 一下 长城站 非常 值得,景区
酒店评论-1114,这是 第四次 入住 价格便宜 干净 卫生,茂名诚荟酒店,2019,ID7098,0.1111111111111111,22,66.22222222222223,0.00022268399079531008,酒店评论-1114 这是 第四次 入住 价格便宜 干净 卫生,酒店
景区评论-1205,厉害 国 敬佩 驻守 国人,中国南极长城站,2018,ID8282,0.09090909090909091,22,66.18181818181819,0.00022254812502911405,景区评论-1205 厉害 国 敬佩 驻守 国人,景区
酒店评论-1298,还好 一大早 有人 施工 影响 休息,茂名诚荟酒店,2019,ID7282,0.07692307692307693,22,66.15384615384616,0.00022245406411405526,酒店评论-1298 还好 一大早 有人 施工 影响 休息,酒店
景区评论-1233,南极 长城站 中国 南极洲 第一个 科考 站 中国 研究 开发 南极 实力 象征 代表 中国 雄心 科技 水平 长城站 占地 很大 功能 区域 分布 井井有条 开放 参观 一个 展示馆 深入 了解 长城站 前世 今生,中国南极长城站,2018,ID8310,0.05555555555555555,22,66.11111111111111,0.00022231035993827098,景区评论-1233 南极 长城站 中国 南极洲 第一个 科考 站 中国 研究 开发 南极 实力 象征 代表 中国 雄心 科技 水平 长城站 占地 很大 功能 区域 分布 井井有条 开放 参观 一个 展示馆 深入 了解 长城站 前世 今生,景区
景区评论-1340,中国南极长城站 幸运 一次 南极 拜访 中国 长城站 南极 登陆 最后 一天 登陆 做 南极 行程 压轴 长城站 相较 之前 拜访 阿根廷 布朗 站 大出 非常 设备 相对 齐全 红旗 南极 上空 风中 迎风 飘扬 身为 中国 一刻 心中 感到 无比 自豪 长城站 登陆 时间 十分 严格 不能 超过 分钟,中国南极长城站,2019,ID8417,0.05319148936170213,22,66.1063829787234,0.00022229446075286503,景区评论-1340 中国南极长城站 幸运 一次 南极 拜访 中国 长城站 南极 登陆 最后 一天 登陆 做 南极 行程 压轴 长城站 相较 之前 拜访 阿根廷 布朗 站 大出 非常 设备 相对 齐全 红旗 南极 上空 风中 迎风 飘扬 身为 中国 一刻 心中 感到 无比 自豪 长城站 登陆 时间 十分 严格 不能 超过 分钟,景区
景区评论-1223,知道 南极 属于 一个 国家 全人类 用作 科研 一个 和平 之地 南极 全年 仅 多个 晴天 里 来到 长城站 带上 护照 备注 页 盖 长城站 标志 实在 太 纪念 意义 南极 建筑物 超过 百座 长城站 理所当然 成为 到达 南极 第一个 景点 上面 国 旗杆 钟 成为 合影 一个 热门 景点 中国南极长城站 中国 南极 建立 第一个 科学 考察站 中国 南极 地区 进行 科学考察 南极洲 设立 常年性 科学 考察站 位于 南极洲 南 设得兰 群岛 乔治王岛 西部 菲尔德 斯 半岛 东临 麦克斯 维尔 湾 中 海湾 长城 湾湾阔 水深 进出 方便 背依 终年 积雪 山坡 水源 充足 南极洲 不毛之地 进行 科学考察 必须 建立 考察站 考察 人员 提供 包括 衣食住行 在内 后勤保障 南极 考察 需要 国内 精心 准备 稍 忽视 会 带来 极大 困难,中国南极长城站,2018,ID8300,0.05092592592592592,22,66.10185185185185,0.00022227922403351768,景区评论-1223 知道 南极 属于 一个 国家 全人类 用作 科研 一个 和平 之地 南极 全年 仅 多个 晴天 里 来到 长城站 带上 护照 备注 页 盖 长城站 标志 实在 太 纪念 意义 南极 建筑物 超过 百座 长城站 理所当然 成为 到达 南极 第一个 景点 上面 国 旗杆 钟 成为 合影 一个 热门 景点 中国南极长城站 中国 南极 建立 第一个 科学 考察站 中国 南极 地区 进行 科学考察 南极洲 设立 常年性 科学 考察站 位于 南极洲 南 设得兰 群岛 乔治王岛 西部 菲尔德 斯 半岛 东临 麦克斯 维尔 湾 中 海湾 长城 湾湾阔 水深 进出 方便 背依 终年 积雪 山坡 水源 充足 南极洲 不毛之地 进行 科学考察 必须 建立 考察站 考察 人员 提供 包括 衣食住行 在内 后勤保障 南极 考察 需要 国内 精心 准备 稍 忽视 会 带来 极大 困难,景区
酒店评论-1277,酒店 相当 不错 周围 同等 价格 酒店 此店 性价比 高 物有所值 酒店 位置 非常 出行 十分 方便 酒店 代叫 出租车 周围 公交车站,茂名诚荟酒店,2019,ID7261,0.05,22,66.1,0.00022227299685256702,酒店评论-1277 酒店 相当 不错 周围 同等 价格 酒店 此店 性价比 高 物有所值 酒店 位置 非常 出行 十分 方便 酒店 代叫 出租车 周围 公交车站,酒店
景区评论-1348,中国南极长城站 位于 著名 半月 岛 之上 中国 南极 游必 景点 长城站 占地面积 非常 大有 建筑 组成 内部 设施 非常 完备 工作 区 生活区 休闲 娱乐区 设备 区域 参观 完 长城站 不得不 赞叹 祖国 现今 伟大 一种 自豪感 自然 心底 而发,中国南极长城站,2019,ID8425,0.041666666666666664,22,66.08333333333333,0.00022221695222401116,景区评论-1348 中国南极长城站 位于 著名 半月 岛 之上 中国 南极 游必 景点 长城站 占地面积 非常 大有 建筑 组成 内部 设施 非常 完备 工作 区 生活区 休闲 娱乐区 设备 区域 参观 完 长城站 不得不 赞叹 祖国 现今 伟大 一种 自豪感 自然 心底 而发,景区
景区评论-1231,极昼 阳光 中 醒来 风浪 停 窗外 已见 陆地 乔治王岛 南纬度 分西 经度 分 一定 加 一个 响亮 解释 中国 长城站 看到 汉白玉 栏杆 围护 长城 钟 飘扬 五星红旗 一下子 有点 激动 真是 向往 生活,中国南极长城站,2018,ID8308,0.041666666666666664,22,66.08333333333333,0.00022221695222401116,景区评论-1231 极昼 阳光 中 醒来 风浪 停 窗外 已见 陆地 乔治王岛 南纬度 分西 经度 分 一定 加 一个 响亮 解释 中国 长城站 看到 汉白玉 栏杆 围护 长城 钟 飘扬 五星红旗 一下子 有点 激动 真是 向往 生活,景区
景区评论-1229,蓬塔阿雷纳斯 登船 魔鬼 西风带 德雷克 海峡 肆虐 航行 两天 三 晚 终于 到达 南极 南 设得兰 群岛 乔治王岛 南 设得兰 群岛 中 最大 岛屿 乔治 三世 命名 年 探险家 发现 命名 该岛 登陆 第一站 中国 长城站 中国 南极 建立 第一个 科学 考察站 中国 南极 地区 进行 科学考察 南极洲 设立 常年性 科学 考察站 位于 南极洲 南 设得兰 群岛 乔治王岛 西部 菲尔德 斯 半岛 东临 麦克斯 维尔 湾 中 海湾 长城 湾湾阔 水深 进出 方便 背依 终年 积雪 山坡 水源 充足 长城 湾 非常适合 乘坐 冲锋 艇 巡游 关掉 马达 声音 会 发现 整个 世界 忽然 安静 企鹅 海豹 南极 动物 随处可见 想 南极 魅力 明天 继续 前往 南极半岛 会 看到 更 美丽 万年 冰川 南极 动物,中国南极长城站,2018,ID8306,0.03626943005181347,22,66.07253886010362,0.00022218065388945424,景区评论-1229 蓬塔阿雷纳斯 登船 魔鬼 西风带 德雷克 海峡 肆虐 航行 两天 三 晚 终于 到达 南极 南 设得兰 群岛 乔治王岛 南 设得兰 群岛 中 最大 岛屿 乔治 三世 命名 年 探险家 发现 命名 该岛 登陆 第一站 中国 长城站 中国 南极 建立 第一个 科学 考察站 中国 南极 地区 进行 科学考察 南极洲 设立 常年性 科学 考察站 位于 南极洲 南 设得兰 群岛 乔治王岛 西部 菲尔德 斯 半岛 东临 麦克斯 维尔 湾 中 海湾 长城 湾湾阔 水深 进出 方便 背依 终年 积雪 山坡 水源 充足 长城 湾 非常适合 乘坐 冲锋 艇 巡游 关掉 马达 声音 会 发现 整个 世界 忽然 安静 企鹅 海豹 南极 动物 随处可见 想 南极 魅力 明天 继续 前往 南极半岛 会 看到 更 美丽 万年 冰川 南极 动物,景区
酒店评论-1389,房间 环境 挺 双人床 舒服 睡 个人 睡得 卫生间 看起来 超级 干净 之前 住 酒店 还好 价钱,茂名诚荟酒店,2019,ID7373,0.02564102564102564,22,66.05128205128206,0.000222109174092173,酒店评论-1389 房间 环境 挺 双人床 舒服 睡 个人 睡得 卫生间 看起来 超级 干净 之前 住 酒店 还好 价钱,酒店
景区评论-1217,中国南极长城站 中国 南极 建立 第一个 科学 考察站 中国 南极 地区 进行 科学考察 南极洲 设立 常年性 科学 考察站 位于 南极洲 南 设得兰 群岛 乔治王岛 西部 菲尔德 斯 半岛 东临 麦克斯 维尔 湾 中 海湾 长城 湾湾阔 水深 进出 方便 背依 终年 积雪 山坡 水源 充足 长城站 次 扩建 现在 已经 主体 建筑 座 包括 办公 宿舍 医务 文体 气象 通讯 科研 几个 区域 后勤 用房 夏季 容纳 冬季 可供 左右 越冬 考察,中国南极长城站,2018,ID8294,0.025210084033613446,22,66.05042016806723,0.000222106275856695,景区评论-1217 中国南极长城站 中国 南极 建立 第一个 科学 考察站 中国 南极 地区 进行 科学考察 南极洲 设立 常年性 科学 考察站 位于 南极洲 南 设得兰 群岛 乔治王岛 西部 菲尔德 斯 半岛 东临 麦克斯 维尔 湾 中 海湾 长城 湾湾阔 水深 进出 方便 背依 终年 积雪 山坡 水源 充足 长城站 次 扩建 现在 已经 主体 建筑 座 包括 办公 宿舍 医务 文体 气象 通讯 科研 几个 区域 后勤 用房 夏季 容纳 冬季 可供 左右 越冬 考察,景区
景区评论-1235,距离 北京 最为 遥远 地球 角落 南极洲 半月 岛 看到 飘扬 五星红旗 心里 激动 溢于言表 鲜明 中国 标记 强大 祖国 象征 赞,中国南极长城站,2018,ID8312,0.024390243902439025,22,66.04878048780488,0.00022210076214041974,景区评论-1235 距离 北京 最为 遥远 地球 角落 南极洲 半月 岛 看到 飘扬 五星红旗 心里 激动 溢于言表 鲜明 中国 标记 强大 祖国 象征 赞,景区
景区评论-1384,南极 长城站 中国 南极 成功 建成 第一个 南极 科学考察 基地 中国 万里长城 命名 南极洲 暖 季是 每年 月 次年 月 季节 南极洲 考察 最佳 时间 极地 地区 自然资源 仓库 地下 埋藏 丰富 矿产地 储存 大量 固体 淡水 周围 栖息 无数 海洋生物 未经 人类 雕琢 自然环境,中国南极长城站,2019,ID8461,0.023809523809523808,22,66.04761904761905,0.00022209685659139148,景区评论-1384 南极 长城站 中国 南极 成功 建成 第一个 南极 科学考察 基地 中国 万里长城 命名 南极洲 暖 季是 每年 月 次年 月 季节 南极洲 考察 最佳 时间 极地 地区 自然资源 仓库 地下 埋藏 丰富 矿产地 储存 大量 固体 淡水 周围 栖息 无数 海洋生物 未经 人类 雕琢 自然环境,景区
酒店评论-1303,厕所 开放式 个人 喜欢 感觉 恶心 评论 不错 试试 床好 硬 睡 舒服 问要 多个 枕头 说 大床 房 单人房 醉,茂名诚荟酒店,2019,ID7287,0.02127659574468085,22,66.04255319148936,0.00022207982174988512,酒店评论-1303 厕所 开放式 个人 喜欢 感觉 恶心 评论 不错 试试 床好 硬 睡 舒服 问要 多个 枕头 说 大床 房 单人房 醉,酒店
景区评论-1250,中国南极长城站 位于 南极洲 最著名 半月 岛 之上 这是 我国 南极 建立 第一座 科考 站 长城站 建设 规模 非常 分为 生活区 娱乐区 科研区 工作 区 大部分 设施 设备 比较完善 热水 天然气 使用 绝对 南极 行中 最为 舒适 体验,中国南极长城站,2019,ID8327,0.016129032258064516,22,66.03225806451613,0.0002220452025558561,景区评论-1250 中国南极长城站 位于 南极洲 最著名 半月 岛 之上 这是 我国 南极 建立 第一座 科考 站 长城站 建设 规模 非常 分为 生活区 娱乐区 科研区 工作 区 大部分 设施 设备 比较完善 热水 天然气 使用 绝对 南极 行中 最为 舒适 体验,景区
景区评论-1371,一片 净土 远离 城市 喧嚣 一直 梦想 登临 南极 一直 认为 南极 望尘莫及 之地 眼前 呈现 气势磅礴 冰川 呆萌 可爱 帝王 企鹅 慵懒 海豹 简直 不可思议 震撼 家园 人类 入侵者 气温 零下 二十多 度 兴奋 之极 觉得 冷 南美洲 上船 带 夏装,中国南极长城站,2019,ID8448,0.011111111111111112,22,66.02222222222223,0.0002220114552526397,景区评论-1371 一片 净土 远离 城市 喧嚣 一直 梦想 登临 南极 一直 认为 南极 望尘莫及 之地 眼前 呈现 气势磅礴 冰川 呆萌 可爱 帝王 企鹅 慵懒 海豹 简直 不可思议 震撼 家园 人类 入侵者 气温 零下 二十多 度 兴奋 之极 觉得 冷 南美洲 上船 带 夏装,景区
景区评论-1220,中国 长城站 坐落于 南 设得兰 群岛 乔治王岛 年月日 建成 中国 首个 南极 科学考察 实验 基地 乔治王岛 南 设得兰 群岛 中 最大 岛 设立 多个 国家 南极 考察站 距离 长城站 最近 便是 智利 费雷站 俄罗斯 别林斯 高晋 站 长城站 地表 由卵 砾石 砂石 组成 据说 米 之下 便是 永久 冻土层 亲自 踩 上面 总 有种 真切 感觉 直至 刺眼 太阳 脸上 微微 刺痛 意识 此刻 真实 长城站 背后 半山腰 爱国 求实 创新 拼搏 八个 大字 赫然 挺立 应该 长城站 站训 一位 科研人员 八个 字 说 年复一年 艰苦 地方 祖国 作出 贡献 之中 需要 呆 整年 想象 冬天 南极 漫长 黑夜 里 吃 速冻 食物 脱水 罐头 艰苦 生活 不断 进行 科考 任务 真是 令人 敬佩 打心眼儿里 最远 亲 致敬 飘扬 五星红旗 伫立 广场 正中间 自豪感 油然而生 长城站 成立 时 石碑 屹立 国旗 不远处 中国 骄傲 首个 南极 科考 站 标志 我国 南极 科学考察 进入 一个 新 阶段,中国南极长城站,2018,ID8297,0.006993006993006993,22,66.01398601398601,0.00022198375953876124,景区评论-1220 中国 长城站 坐落于 南 设得兰 群岛 乔治王岛 年月日 建成 中国 首个 南极 科学考察 实验 基地 乔治王岛 南 设得兰 群岛 中 最大 岛 设立 多个 国家 南极 考察站 距离 长城站 最近 便是 智利 费雷站 俄罗斯 别林斯 高晋 站 长城站 地表 由卵 砾石 砂石 组成 据说 米 之下 便是 永久 冻土层 亲自 踩 上面 总 有种 真切 感觉 直至 刺眼 太阳 脸上 微微 刺痛 意识 此刻 真实 长城站 背后 半山腰 爱国 求实 创新 拼搏 八个 大字 赫然 挺立 应该 长城站 站训 一位 科研人员 八个 字 说 年复一年 艰苦 地方 祖国 作出 贡献 之中 需要 呆 整年 想象 冬天 南极 漫长 黑夜 里 吃 速冻 食物 脱水 罐头 艰苦 生活 不断 进行 科考 任务 真是 令人 敬佩 打心眼儿里 最远 亲 致敬 飘扬 五星红旗 伫立 广场 正中间 自豪感 油然而生 长城站 成立 时 石碑 屹立 国旗 不远处 中国 骄傲 首个 南极 科考 站 标志 我国 南极 科学考察 进入 一个 新 阶段,景区
